EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE
NSE,D,53392,NA,FUTSTK,13751,NAUKRI,NAUKRI-Jul2025-FUT,NAUKRI JUL FUT,FUT,NA,375,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53393,NA,FUTSTK,31415,NBCC,NBCC-Jul2025-FUT,NBCC JUL FUT,FUT,NA,6500,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53394,NA,FUTSTK,2319,NCC,NCC-Jul2025-FUT,NCC JUL FUT,FUT,NA,2700,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53395,NA,FUTSTK,17963,NESTLEIND,NESTLEIND-Jul2025-FUT,NESTLEIND JUL FUT,FUT,NA,250,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53396,NA,FUTSTK,17400,NHPC,NHPC-Jul2025-FUT,NHPC JUL FUT,FUT,NA,6400,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53397,NA,FUTSTK,15332,NMDC,NMDC-Jul2025-FUT,NMDC JUL FUT,FUT,NA,13500,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53398,NA,FUTSTK,11630,NTPC,NTPC-Jul2025-FUT,NTPC JUL FUT,FUT,NA,1500,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53399,NA,FUTSTK,6545,NYKAA,NYKAA-Jul2025-FUT,NYKAA JUL FUT,FUT,NA,3125,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53400,NA,FUTSTK,11483,LT,LT-Sep2025-FUT,LT SEP FUT,FUT,NA,175,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53401,NA,FUTSTK,24948,LTF,LTF-Sep2025-FUT,LTF SEP FUT,FUT,NA,4462,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53402,NA,FUTSTK,20242,OBEROIRLTY,OBEROIRLTY-Jul2025-FUT,OBEROIRLTY JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53403,NA,FUTSTK,10738,OFSS,OFSS-Jul2025-FUT,OFSS JUL FUT,FUT,NA,75,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53404,NA,FUTSTK,17438,OIL,OIL-Jul2025-FUT,OIL JUL FUT,FUT,NA,1400,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53405,NA,FUTSTK,2475,ONGC,ONGC-Jul2025-FUT,ONGC JUL FUT,FUT,NA,2250,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53406,NA,FUTSTK,14413,PAGEIND,PAGEIND-Jul2025-FUT,PAGEIND JUL FUT,FUT,NA,15,31/07/25,-0.01,XX,500,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53407,NA,FUTSTK,17029,PATANJALI,PATANJALI-Jul2025-FUT,PATANJALI JUL FUT,FUT,NA,300,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53408,NA,FUTSTK,6705,PAYTM,PAYTM-Jul2025-FUT,PAYTM JUL FUT,FUT,NA,725,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53409,NA,FUTSTK,2412,PEL,PEL-Jul2025-FUT,PEL JUL FUT,FUT,NA,750,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53410,NA,FUTSTK,17818,LTIM,LTIM-Sep2025-FUT,LTIM SEP FUT,FUT,NA,150,30/09/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53411,NA,FUTSTK,10440,LUPIN,LUPIN-Sep2025-FUT,LUPIN SEP FUT,FUT,NA,425,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53412,NA,FUTSTK,2031,M&M,M&M-Sep2025-FUT,M&M SEP FUT,FUT,NA,200,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53413,NA,FUTSTK,18365,PERSISTENT,PERSISTENT-Jul2025-FUT,PERSISTENT JUL FUT,FUT,NA,100,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53414,NA,FUTSTK,11351,PETRONET,PETRONET-Jul2025-FUT,PETRONET JUL FUT,FUT,NA,1800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53415,NA,FUTSTK,14299,PFC,PFC-Jul2025-FUT,PFC JUL FUT,FUT,NA,1300,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53416,NA,FUTSTK,14552,PHOENIXLTD,PHOENIXLTD-Jul2025-FUT,PHOENIXLTD JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53418,NA,FUTSTK,2664,PIDILITIND,PIDILITIND-Jul2025-FUT,PIDILITIND JUL FUT,FUT,NA,250,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53419,NA,FUTSTK,24184,PIIND,PIIND-Jul2025-FUT,PIIND JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53420,NA,FUTSTK,10666,PNB,PNB-Jul2025-FUT,PNB JUL FUT,FUT,NA,8000,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53421,NA,FUTSTK,18908,PNBHOUSING,PNBHOUSING-Jul2025-FUT,PNBHOUSING JUL FUT,FUT,NA,650,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53422,NA,FUTSTK,6656,POLICYBZR,POLICYBZR-Jul2025-FUT,POLICYBZR JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53423,NA,FUTSTK,9590,POLYCAB,POLYCAB-Jul2025-FUT,POLYCAB JUL FUT,FUT,NA,125,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53424,NA,FUTSTK,11403,POONAWALLA,POONAWALLA-Jul2025-FUT,POONAWALLA JUL FUT,FUT,NA,1700,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53425,NA,FUTSTK,14977,POWERGRID,POWERGRID-Jul2025-FUT,POWERGRID JUL FUT,FUT,NA,1900,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53426,NA,FUTSTK,20302,PRESTIGE,PRESTIGE-Jul2025-FUT,PRESTIGE JUL FUT,FUT,NA,450,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53427,NA,FUTSTK,18391,RBLBANK,RBLBANK-Jul2025-FUT,RBLBANK JUL FUT,FUT,NA,3175,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53428,NA,FUTSTK,15355,RECLTD,RECLTD-Jul2025-FUT,RECLTD JUL FUT,FUT,NA,1275,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53429,NA,FUTSTK,2885,RELIANCE,RELIANCE-Jul2025-FUT,RELIANCE JUL FUT,FUT,NA,500,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53430,NA,FUTSTK,2963,SAIL,SAIL-Jul2025-FUT,SAIL JUL FUT,FUT,NA,4700,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53431,NA,FUTSTK,17971,SBICARD,SBICARD-Jul2025-FUT,SBICARD JUL FUT,FUT,NA,800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53432,NA,FUTSTK,21808,SBILIFE,SBILIFE-Jul2025-FUT,SBILIFE JUL FUT,FUT,NA,375,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53433,NA,FUTSTK,3045,SBIN,SBIN-Jul2025-FUT,SBIN JUL FUT,FUT,NA,750,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53434,NA,FUTSTK,3103,SHREECEM,SHREECEM-Jul2025-FUT,SHREECEM JUL FUT,FUT,NA,25,31/07/25,-0.01,XX,500,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53435,NA,FUTSTK,4306,SHRIRAMFIN,SHRIRAMFIN-Jul2025-FUT,SHRIRAMFIN JUL FUT,FUT,NA,825,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53436,NA,FUTSTK,3150,SIEMENS,SIEMENS-Jul2025-FUT,SIEMENS JUL FUT,FUT,NA,125,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53437,NA,FUTSTK,18883,SJVN,SJVN-Jul2025-FUT,SJVN JUL FUT,FUT,NA,5875,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53438,NA,FUTSTK,13332,SOLARINDS,SOLARINDS-Jul2025-FUT,SOLARINDS JUL FUT,FUT,NA,75,31/07/25,-0.01,XX,100,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53439,NA,FUTSTK,4684,SONACOMS,SONACOMS-Jul2025-FUT,SONACOMS JUL FUT,FUT,NA,1050,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53440,NA,FUTSTK,3273,SRF,SRF-Jul2025-FUT,SRF JUL FUT,FUT,NA,200,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53441,NA,FUTSTK,3351,SUNPHARMA,SUNPHARMA-Jul2025-FUT,SUNPHARMA JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53442,NA,FUTSTK,3363,SUPREMEIND,SUPREMEIND-Jul2025-FUT,SUPREMEIND JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53443,NA,FUTSTK,10243,SYNGENE,SYNGENE-Jul2025-FUT,SYNGENE JUL FUT,FUT,NA,1000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53448,NA,FUTSTK,3405,TATACHEM,TATACHEM-Jul2025-FUT,TATACHEM JUL FUT,FUT,NA,650,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53449,NA,FUTSTK,3721,TATACOMM,TATACOMM-Jul2025-FUT,TATACOMM JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53450,NA,FUTSTK,3432,TATACONSUM,TATACONSUM-Jul2025-FUT,TATACONSUM JUL FUT,FUT,NA,550,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53451,NA,FUTSTK,3411,TATAELXSI,TATAELXSI-Jul2025-FUT,TATAELXSI JUL FUT,FUT,NA,100,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53452,NA,FUTSTK,3456,TATAMOTORS,TATAMOTORS-Jul2025-FUT,TATAMOTORS JUL FUT,FUT,NA,800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53453,NA,FUTSTK,3426,TATAPOWER,TATAPOWER-Jul2025-FUT,TATAPOWER JUL FUT,FUT,NA,1450,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53454,NA,FUTSTK,3499,TATASTEEL,TATASTEEL-Jul2025-FUT,TATASTEEL JUL FUT,FUT,NA,5500,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53455,NA,FUTSTK,20293,TATATECH,TATATECH-Jul2025-FUT,TATATECH JUL FUT,FUT,NA,800,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53460,NA,FUTSTK,11536,TCS,TCS-Jul2025-FUT,TCS JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53461,NA,FUTSTK,13538,TECHM,TECHM-Jul2025-FUT,TECHM JUL FUT,FUT,NA,600,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53464,NA,FUTSTK,312,TIINDIA,TIINDIA-Jul2025-FUT,TIINDIA JUL FUT,FUT,NA,200,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53465,NA,FUTSTK,15414,TITAGARH,TITAGARH-Jul2025-FUT,TITAGARH JUL FUT,FUT,NA,725,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53466,NA,FUTSTK,3506,TITAN,TITAN-Jul2025-FUT,TITAN JUL FUT,FUT,NA,175,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53467,NA,FUTSTK,3518,TORNTPHARM,TORNTPHARM-Jul2025-FUT,TORNTPHARM JUL FUT,FUT,NA,250,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53468,NA,FUTSTK,13786,TORNTPOWER,TORNTPOWER-Jul2025-FUT,TORNTPOWER JUL FUT,FUT,NA,375,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53469,NA,FUTSTK,1964,TRENT,TRENT-Jul2025-FUT,TRENT JUL FUT,FUT,NA,100,31/07/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53470,NA,FUTSTK,8479,TVSMOTOR,TVSMOTOR-Jul2025-FUT,TVSMOTOR JUL FUT,FUT,NA,350,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53471,NA,FUTSTK,11532,ULTRACEMCO,ULTRACEMCO-Jul2025-FUT,ULTRACEMCO JUL FUT,FUT,NA,50,31/07/25,-0.01,XX,100,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53472,NA,FUTSTK,10753,UNIONBANK,UNIONBANK-Jul2025-FUT,UNIONBANK JUL FUT,FUT,NA,4425,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53473,NA,FUTSTK,10447,UNITDSPR,UNITDSPR-Jul2025-FUT,UNITDSPR JUL FUT,FUT,NA,400,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53474,NA,FUTSTK,11287,UPL,UPL-Jul2025-FUT,UPL JUL FUT,FUT,NA,1355,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53475,NA,FUTSTK,18921,VBL,VBL-Jul2025-FUT,VBL JUL FUT,FUT,NA,1025,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53476,NA,FUTSTK,19061,MANAPPURAM,MANAPPURAM-Sep2025-FUT,MANAPPURAM SEP FUT,FUT,NA,3000,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53477,NA,FUTSTK,15380,MANKIND,MANKIND-Sep2025-FUT,MANKIND SEP FUT,FUT,NA,225,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53478,NA,FUTSTK,3063,VEDL,VEDL-Jul2025-FUT,VEDL JUL FUT,FUT,NA,1150,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53479,NA,FUTSTK,3718,VOLTAS,VOLTAS-Jul2025-FUT,VOLTAS JUL FUT,FUT,NA,375,31/07/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53480,NA,FUTSTK,3787,WIPRO,WIPRO-Jul2025-FUT,WIPRO JUL FUT,FUT,NA,3000,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53481,NA,FUTSTK,11915,YESBANK,YESBANK-Jul2025-FUT,YESBANK JUL FUT,FUT,NA,31100,31/07/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53484,NA,FUTSTK,7929,ZYDUSLIFE,ZYDUSLIFE-Jul2025-FUT,ZYDUSLIFE JUL FUT,FUT,NA,900,31/07/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53492,NA,FUTSTK,4067,MARICO,MARICO-Sep2025-FUT,MARICO SEP FUT,FUT,NA,1200,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53493,NA,FUTSTK,10999,MARUTI,MARUTI-Sep2025-FUT,MARUTI SEP FUT,FUT,NA,50,30/09/25,-0.01,XX,100,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53703,NA,FUTSTK,22377,MAXHEALTH,MAXHEALTH-Sep2025-FUT,MAXHEALTH SEP FUT,FUT,NA,525,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53704,NA,FUTSTK,509,MAZDOCK,MAZDOCK-Sep2025-FUT,MAZDOCK SEP FUT,FUT,NA,175,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53705,NA,FUTSTK,31181,MCX,MCX-Sep2025-FUT,MCX SEP FUT,FUT,NA,125,30/09/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53706,NA,FUTSTK,2142,MFSL,MFSL-Sep2025-FUT,MFSL SEP FUT,FUT,NA,800,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53707,NA,FUTSTK,4204,MOTHERSON,MOTHERSON-Sep2025-FUT,MOTHERSON SEP FUT,FUT,NA,6150,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53708,NA,FUTSTK,4503,MPHASIS,MPHASIS-Sep2025-FUT,MPHASIS SEP FUT,FUT,NA,275,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53709,NA,FUTSTK,23650,MUTHOOTFIN,MUTHOOTFIN-Sep2025-FUT,MUTHOOTFIN SEP FUT,FUT,NA,275,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53710,NA,FUTSTK,6364,NATIONALUM,NATIONALUM-Sep2025-FUT,NATIONALUM SEP FUT,FUT,NA,3750,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53711,NA,FUTSTK,13751,NAUKRI,NAUKRI-Sep2025-FUT,NAUKRI SEP FUT,FUT,NA,375,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53714,NA,FUTSTK,31415,NBCC,NBCC-Sep2025-FUT,NBCC SEP FUT,FUT,NA,6500,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53715,NA,FUTSTK,2319,NCC,NCC-Sep2025-FUT,NCC SEP FUT,FUT,NA,2700,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53720,NA,FUTSTK,17963,NESTLEIND,NESTLEIND-Sep2025-FUT,NESTLEIND SEP FUT,FUT,NA,250,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53721,NA,FUTSTK,17400,NHPC,NHPC-Sep2025-FUT,NHPC SEP FUT,FUT,NA,6400,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53746,NA,FUTSTK,15332,NMDC,NMDC-Sep2025-FUT,NMDC SEP FUT,FUT,NA,13500,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53747,NA,FUTSTK,11630,NTPC,NTPC-Sep2025-FUT,NTPC SEP FUT,FUT,NA,1500,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53748,NA,FUTSTK,6545,NYKAA,NYKAA-Sep2025-FUT,NYKAA SEP FUT,FUT,NA,3125,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53749,NA,FUTSTK,20242,OBEROIRLTY,OBEROIRLTY-Sep2025-FUT,OBEROIRLTY SEP FUT,FUT,NA,350,30/09/25,-0.01,XX,10,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53750,NA,FUTSTK,10738,OFSS,OFSS-Sep2025-FUT,OFSS SEP FUT,FUT,NA,75,30/09/25,-0.01,XX,50,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53751,NA,FUTSTK,17438,OIL,OIL-Sep2025-FUT,OIL SEP FUT,FUT,NA,1400,30/09/25,-0.01,XX,5,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,D,53752,NA,FUTSTK,2475,ONGC,ONGC-Sep2025-FUT,ONGC SEP FUT,FUT,NA,2250,30/09/25,-0.01,XX,1,M,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
